"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","Units","2015","2015",251648028385.45,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","Units","2015","2015",255325029109.172,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","Units","2015","2015",256316075875.291,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","Units","2015","2015",260167355070.195,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","Units","2015","2015",262520451041.99,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","Units","2015","2015",266075870795.597,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","Units","2015","2015",267843514575.941,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","Units","2015","2015",271651678935.778,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","Units","2015","2015",275638726889.547,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","Units","2015","2015",278938229300.721,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","Units","2015","2015",281008758378.376,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","Units","2015","2015",284716677165.716,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","Units","2015","2015",286206559708.785,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","Units","2015","2015",288720906596.117,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","Units","2015","2015",290645009958.997,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","Units","2015","2015",297124052408.029,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","Units","2015","2015",295395763448.066,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","Units","2015","2015",299531149352.649,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","Units","2015","2015",301805320825.7,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","Units","2015","2015",301088425682.757,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","Units","2015","2015",303649633095.976,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","Units","2015","2015",304036348815.954,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","Units","2015","2015",308282143075.585,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","Units","2015","2015",309070571602.688,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","Units","2015","2015",307670542667.717,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","Units","2015","2015",305796809177.764,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","Units","2015","2015",303875305596.467,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","Units","2015","2015",304062991205.73,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","Units","2015","2015",301629717396.962,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","Units","2015","2015",303886249029.687,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","Units","2015","2015",305377069785.944,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","Units","2015","2015",308167079464.259,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","Units","2015","2015",310038700184.055,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","Units","2015","2015",309658537632.529,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","Units","2015","2015",309101640066.894,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","Units","2015","2015",311440655678.932,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","Units","2015","2015",312745502527.85,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","Units","2015","2015",310807633930.252,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","Units","2015","2015",311457035019.097,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","Units","2015","2015",313954565688.366,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","Units","2015","2015",316871441843.155,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","Units","2015","2015",316329047191.308,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","Units","2015","2015",318653817719.135,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","Units","2015","2015",322215411058.76,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","Units","2015","2015",323477200368.074,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","Units","2015","2015",324040787178.883,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","Units","2015","2015",327619454566.149,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","Units","2015","2015",327713798706.072,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","Units","2015","2015",326036015695.759,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","Units","2015","2015",325279959104.619,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","Units","2015","2015",320908351172.626,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","Units","2015","2015",313526590073.9,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","Units","2015","2015",313947575642.016,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","Units","2015","2015",316885006543.755,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","Units","2015","2015",316865432981.59,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","Units","2015","2015",319885355024.575,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","Units","2015","2015",321673668142.793,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","Units","2015","2015",322255768549.724,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","Units","2015","2015",321356580732.868,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","Units","2015","2015",318941784710.558,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","Units","2015","2015",317488915035.865,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","Units","2015","2015",315123328653.38,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","Units","2015","2015",310139153452.6,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","Units","2015","2015",308794178294.566,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","Units","2015","2015",304561010522.347,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","Units","2015","2015",301227173805.639,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","Units","2015","2015",296286578965.554,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","0","Units","2015","2015",297187270788.284,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","0","Units","2015","2015",299290042887.113,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","Units","2015","2015",298930198738.759,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","Units","2015","2015",301776723228.288,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","Units","2015","2015",300288631168.403,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","Units","2015","2015",301522918656.013,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","Units","2015","2015",302061116415.276,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","Units","2015","2015",304004678749.398,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","Units","2015","2015",306069850701.367,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","Units","2015","2015",307285789317.308,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","Units","2015","2015",307727780834.138,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","0","Units","2015","2015",308802242630.826,,
